Property_Id,State Code,Suburb,Address,Property_Median_Value,Updated_on,Postcode
4337,NSW,Butlers Falls,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2830","340,000.00",1/06/2017,2830
4338,NSW,Coolbaggie,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2830","340,000.00",1/06/2017,2830
4339,NSW,Cumboogle,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2830","340,000.00",1/06/2017,2830
4340,NSW,Delroy Gardens,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2830","340,000.00",1/06/2017,2830
4341,NSW,Dickygundi,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2830","340,000.00",1/06/2017,2830
4342,NSW,Dubbo,"NEW SOUTH WALES_NSW, DUBBO, Postcode-2830","340,000.00",1/06/2017,2830
4343,NSW,Dubbo East,"NEW SOUTH WALES_NSW, DUBBO, Postcode-2830","340,000.00",1/06/2017,2830
4344,NSW,Dubbo Grove,"NEW SOUTH WALES_NSW, DUBBO, Postcode-2830","340,000.00",1/06/2017,2830
4345,NSW,Dubbo West,"NEW SOUTH WALES_NSW, DUBBO, Postcode-2830","340,000.00",1/06/2017,2830
4346,NSW,Dungary,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2830","340,000.00",1/06/2017,2830
4347,NSW,Erskine,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2830","340,000.00",1/06/2017,2830
4348,NSW,Eschol,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2830","340,000.00",1/06/2017,2830
4349,NSW,Eulomogo,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2830","340,000.00",1/06/2017,2830
4350,NSW,Hyandra,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2830","340,000.00",1/06/2017,2830
4351,NSW,Kickabil,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2830","340,000.00",1/06/2017,2830
4352,NSW,Manera Heights,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2830","340,000.00",1/06/2017,2830
4353,NSW,Minore,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2830","340,000.00",1/06/2017,2830
4354,NSW,Mogriguy,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2830","340,000.00",1/06/2017,2830
4355,NSW,Murrumbidgerie,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2830","340,000.00",1/06/2017,2830
4356,NSW,North Dubbo,"NEW SOUTH WALES_NSW, DUBBO, Postcode-2830","340,000.00",1/06/2017,2830
4357,NSW,Orana Heights,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2830","340,000.00",1/06/2017,2830
4358,NSW,Rawsonville,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2830","340,000.00",1/06/2017,2830
4359,NSW,South Dubbo,"NEW SOUTH WALES_NSW, DUBBO, Postcode-2830","340,000.00",1/06/2017,2830
4360,NSW,Talbragar,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2830","340,000.00",1/06/2017,2830
4361,NSW,Terramungamine,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2830","340,000.00",1/06/2017,2830
4362,NSW,The Springs,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2830","340,000.00",1/06/2017,2830
4363,NSW,Toongi,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2830","340,000.00",1/06/2017,2830
4364,NSW,Troy Junction,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2830","340,000.00",1/06/2017,2830
4365,NSW,Warrie,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2830","340,000.00",1/06/2017,2830
4366,NSW,West Dubbo,"NEW SOUTH WALES_NSW, DUBBO, Postcode-2830","340,000.00",1/06/2017,2830
4367,NSW,Whylandra Crossing,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2830","340,000.00",1/06/2017,2830
4368,NSW,Armatree,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2831",,1/06/2017,2831
4369,NSW,Balladoran,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2831",,1/06/2017,2831
4370,NSW,Billeroy,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2831",,1/06/2017,2831
4371,NSW,Brenda,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2831",,1/06/2017,2831
4372,NSW,Bullagreen,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2831",,1/06/2017,2831
4373,NSW,Byrock,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2831",,1/06/2017,2831
4374,NSW,Carinda,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2831",,1/06/2017,2831
4375,NSW,Coolabah,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2831",,1/06/2017,2831
4376,NSW,Elong Elong,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2831",,1/06/2017,2831
4377,NSW,Eumungerie,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2831",,1/06/2017,2831
4378,NSW,Geurie,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2831",,1/06/2017,2831
4379,NSW,Girilambone,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2831",,1/06/2017,2831
4380,NSW,Goodooga,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2831",,1/06/2017,2831
4381,NSW,Gungalman,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2831",,1/06/2017,2831
4382,NSW,Hermidale,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2831",,1/06/2017,2831
4383,NSW,Macquarie Marshes,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2831",,1/06/2017,2831
4384,NSW,Merrygoen,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2831",,1/06/2017,2831
4385,NSW,Muriel,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2831",,1/06/2017,2831
4386,NSW,Neilrex,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2831",,1/06/2017,2831
4387,NSW,Nevertire,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2831",,1/06/2017,2831
4388,NSW,Nubingerie,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2831",,1/06/2017,2831
4389,NSW,Nymagee,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2831",,1/06/2017,2831
4390,NSW,Pine Clump,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2831",,1/06/2017,2831
4391,NSW,Ponto,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2831",,1/06/2017,2831
4392,NSW,Quambone,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2831",,1/06/2017,2831
4393,NSW,Terrabella,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2831",,1/06/2017,2831
4394,NSW,The Marra,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2831",,1/06/2017,2831
4395,NSW,Tooloon,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2831",,1/06/2017,2831
4396,NSW,Tooraweenah,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2831",,1/06/2017,2831
4397,NSW,Westella,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2831",,1/06/2017,2831
4398,NSW,Wongarbon,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2831",,1/06/2017,2831
4399,NSW,Angledool,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2832",,1/06/2017,2832
4400,NSW,Boorooma,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2832",,1/06/2017,2832
4401,NSW,Come By Chance,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2832",,1/06/2017,2832
4402,NSW,Cryon,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2832",,1/06/2017,2832
4403,NSW,Cumborah,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2832",,1/06/2017,2832
4404,NSW,Walgett,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2832",,1/06/2017,2832
4405,NSW,Collarenebri,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2833",,1/06/2017,2833
4406,NSW,Lightning Ridge,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2834",,1/06/2017,2834
4407,NSW,Bulla,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2835","181,000.00",1/06/2017,2835
4408,NSW,Canbelego,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2835","181,000.00",1/06/2017,2835
4409,NSW,Cobar,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2835","181,000.00",1/06/2017,2835
4410,NSW,Cubba,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2835","181,000.00",1/06/2017,2835
4411,NSW,Gilgunnia,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2835","181,000.00",1/06/2017,2835
4412,NSW,Irymple,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2835","181,000.00",1/06/2017,2835
4413,NSW,Kerrigundi,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2835","181,000.00",1/06/2017,2835
4414,NSW,Kulwin,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2835","181,000.00",1/06/2017,2835
4415,NSW,Lerida,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2835","181,000.00",1/06/2017,2835
4416,NSW,Noona,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2835","181,000.00",1/06/2017,2835
4417,NSW,Sandy Creek,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2835","181,000.00",1/06/2017,2835
4418,NSW,Tindarey,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2835","181,000.00",1/06/2017,2835
4419,NSW,Gemville,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2836",,1/06/2017,2836
4420,NSW,White Cliffs,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2836",,1/06/2017,2836
4421,NSW,Wilcannia,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2836",,1/06/2017,2836
4422,NSW,Bogan,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2839",,1/06/2017,2839
4423,NSW,Brewarrina,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2839",,1/06/2017,2839
4424,NSW,Gongolgon,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2839",,1/06/2017,2839
4425,NSW,Talawanta,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2839",,1/06/2017,2839
4426,NSW,Weilmoringle,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2839",,1/06/2017,2839
4427,NSW,Barringun,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2840",,1/06/2017,2840
4428,NSW,Bourke,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2840",,1/06/2017,2840
4429,NSW,Enngonia,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2840",,1/06/2017,2840
4430,NSW,Fords Bridge,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2840",,1/06/2017,2840
4431,NSW,Gumbalie,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2840",,1/06/2017,2840
4432,NSW,Gunderbooka,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2840",,1/06/2017,2840
4433,NSW,Hungerford,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2840",,1/06/2017,2840
4434,NSW,Louth,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2840",,1/06/2017,2840
4435,NSW,Tilpa,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2840",,1/06/2017,2840
4436,NSW,Urisino,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2840",,1/06/2017,2840
4437,NSW,Wanaaring,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2840",,1/06/2017,2840
4438,NSW,Yantabulla,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2840",,1/06/2017,2840
4439,NSW,Mendooran,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2842",,1/06/2017,2842
4440,NSW,Mollyan,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2842",,1/06/2017,2842
4441,NSW,Wattle Springs,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2842",,1/06/2017,2842
4442,NSW,Yarragrin,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2842",,1/06/2017,2842
4443,NSW,Coolah,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2843",,1/06/2017,2843
4444,NSW,Birriwa,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2844",,1/06/2017,2844
4445,NSW,Dunedoo,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2844",,1/06/2017,2844
4446,NSW,Leadville,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2844",,1/06/2017,2844
4447,NSW,Wallerawang,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2845",,1/06/2017,2845
4448,NSW,Capertee,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2846",,1/06/2017,2846
4449,NSW,Glen Davis,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2846",,1/06/2017,2846
4450,NSW,Kangaroo Flat,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2846",,1/06/2017,2846
4451,NSW,Round Swamp,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2846",,1/06/2017,2846
4452,NSW,Portland,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2847",,1/06/2017,2847
4453,NSW,Brogans Creek,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2848",,1/06/2017,2848
4454,NSW,Charbon,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2848",,1/06/2017,2848
4455,NSW,Clandulla,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2848",,1/06/2017,2848
4456,NSW,Kandos,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2848",,1/06/2017,2848
4457,NSW,Bogee,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2849",,1/06/2017,2849
4458,NSW,Breakfast Creek,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2849",,1/06/2017,2849
4459,NSW,Budden,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2849",,1/06/2017,2849
4460,NSW,Bylong,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2849",,1/06/2017,2849
4461,NSW,Camboon,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2849",,1/06/2017,2849
4462,NSW,Carwell,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2849",,1/06/2017,2849
4463,NSW,Coggan,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2849",,1/06/2017,2849
4464,NSW,Coxs Creek,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2849",,1/06/2017,2849
4465,NSW,Coxs Crown,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2849",,1/06/2017,2849
4466,NSW,Dabee,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2849",,1/06/2017,2849
4467,NSW,Dungeree,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2849",,1/06/2017,2849
4468,NSW,Dunville Loop,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2849",,1/06/2017,2849
4469,NSW,Ginghi,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2849",,1/06/2017,2849
4470,NSW,Glen Alice,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2849",,1/06/2017,2849
4471,NSW,Growee,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2849",,1/06/2017,2849
4472,NSW,Kelgoola,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2849",,1/06/2017,2849
4473,NSW,Lee Creek,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2849",,1/06/2017,2849
4474,NSW,Mount Marsden,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2849",,1/06/2017,2849
4475,NSW,Murrumbo,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2849",,1/06/2017,2849
4476,NSW,Nullo Mountain,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2849",,1/06/2017,2849
4477,NSW,Olinda,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2849",,1/06/2017,2849
4478,NSW,Pinnacle Swamp,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2849",,1/06/2017,2849
4479,NSW,Pyangle,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2849",,1/06/2017,2849
4480,NSW,Reedy Creek,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2849",,1/06/2017,2849
4481,NSW,Rylstone,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2849",,1/06/2017,2849
4482,NSW,Upper Bylong,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2849",,1/06/2017,2849
4483,NSW,Upper Growee,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2849",,1/06/2017,2849
4484,NSW,Upper Nile,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2849",,1/06/2017,2849
4485,NSW,Wirraba,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2849",,1/06/2017,2849
4486,NSW,Aarons Pass,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2850","369,000.00",1/06/2017,2850
4487,NSW,Apple Tree Flat,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2850","369,000.00",1/06/2017,2850
4488,NSW,Avisford,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2850","369,000.00",1/06/2017,2850
4489,NSW,Bara,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2850","369,000.00",1/06/2017,2850
4490,NSW,Barigan,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2850","369,000.00",1/06/2017,2850
4491,NSW,Ben Buckley,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2850","369,000.00",1/06/2017,2850
4492,NSW,Bocoble,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2850","369,000.00",1/06/2017,2850
4493,NSW,Bombira,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2850","369,000.00",1/06/2017,2850
4494,NSW,Botobolar,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2850","369,000.00",1/06/2017,2850
4495,NSW,Buckaroo,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2850","369,000.00",1/06/2017,2850
4496,NSW,Budgee Budgee,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2850","369,000.00",1/06/2017,2850
4497,NSW,Burrundulla,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2850","369,000.00",1/06/2017,2850
4498,NSW,Caerleon,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2850","369,000.00",1/06/2017,2850
4499,NSW,Canadian Lead,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2850","369,000.00",1/06/2017,2850
4500,NSW,Carcalgong,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2850","369,000.00",1/06/2017,2850
4501,NSW,Collingwood,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2850","369,000.00",1/06/2017,2850
4502,NSW,Cooks Gap,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2850","369,000.00",1/06/2017,2850
4503,NSW,Cooyal,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2850","369,000.00",1/06/2017,2850
4504,NSW,Cross Roads,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2850","369,000.00",1/06/2017,2850
4505,NSW,Cudgegong,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2850","369,000.00",1/06/2017,2850
4506,NSW,Cullenbone,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2850","369,000.00",1/06/2017,2850
4507,NSW,Cumbo,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2850","369,000.00",1/06/2017,2850
4508,NSW,Erudgere,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2850","369,000.00",1/06/2017,2850
4509,NSW,Eurunderee,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2850","369,000.00",1/06/2017,2850
4510,NSW,Frog Rock,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2850","369,000.00",1/06/2017,2850
4511,NSW,Galambine,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2850","369,000.00",1/06/2017,2850
4512,NSW,Glen Ayr,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2850","369,000.00",1/06/2017,2850
4513,NSW,Grattai,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2850","369,000.00",1/06/2017,2850
4514,NSW,Green Gully,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2850","369,000.00",1/06/2017,2850
4515,NSW,Hargraves,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2850","369,000.00",1/06/2017,2850
4516,NSW,Havilah,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2850","369,000.00",1/06/2017,2850
4517,NSW,Hayes Gap,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2850","369,000.00",1/06/2017,2850
4518,NSW,Hill End,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2850","369,000.00",1/06/2017,2850
4519,NSW,Home Rule,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2850","369,000.00",1/06/2017,2850
4520,NSW,Ilford,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2850","369,000.00",1/06/2017,2850
4521,NSW,Kains Flat,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2850","369,000.00",1/06/2017,2850
4522,NSW,Linburn,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2850","369,000.00",1/06/2017,2850
4523,NSW,Lue,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2850","369,000.00",1/06/2017,2850
4524,NSW,Maitland Bar,"NEW SOUTH WALES_NSW, MAITLAND, Postcode-2850","369,000.00",1/06/2017,2850
4525,NSW,Menah,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2850","369,000.00",1/06/2017,2850
4526,NSW,Meroo,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2850","369,000.00",1/06/2017,2850
4527,NSW,Milroy,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2850","369,000.00",1/06/2017,2850
4528,NSW,Mogo,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2850","369,000.00",1/06/2017,2850
4529,NSW,Monivae,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2850","369,000.00",1/06/2017,2850
4530,NSW,Moolarben,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2850","369,000.00",1/06/2017,2850
4531,NSW,Mount Frome,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2850","369,000.00",1/06/2017,2850
4532,NSW,Mount Knowles,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2850","369,000.00",1/06/2017,2850
4533,NSW,Mount Vincent,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2850","369,000.00",1/06/2017,2850
4534,NSW,Mudgee,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2850","369,000.00",1/06/2017,2850
4535,NSW,Mullamuddy,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2850","369,000.00",1/06/2017,2850
4536,NSW,Munghorn,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2850","369,000.00",1/06/2017,2850
4537,NSW,Piambong,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2850","369,000.00",1/06/2017,2850
4538,NSW,Putta Bucca,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2850","369,000.00",1/06/2017,2850
4539,NSW,Pyramul,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2850","369,000.00",1/06/2017,2850
4540,NSW,Queens Pinch,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2850","369,000.00",1/06/2017,2850
4541,NSW,Razorback,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2850","369,000.00",1/06/2017,2850
4542,NSW,Riverlea,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2850","369,000.00",1/06/2017,2850
4543,NSW,Running Stream,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2850","369,000.00",1/06/2017,2850
4544,NSW,Sallys Flat,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2850","369,000.00",1/06/2017,2850
4545,NSW,Spring Flat,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2850","369,000.00",1/06/2017,2850
4546,NSW,St Fillans,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2850","369,000.00",1/06/2017,2850
4547,NSW,Stony Creek,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2850","369,000.00",1/06/2017,2850
4548,NSW,Tambaroora,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2850","369,000.00",1/06/2017,2850
4549,NSW,Tichular,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2850","369,000.00",1/06/2017,2850
4550,NSW,Totnes Valley,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2850","369,000.00",1/06/2017,2850
4551,NSW,Triamble,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2850","369,000.00",1/06/2017,2850
4552,NSW,Turill,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2850","369,000.00",1/06/2017,2850
4553,NSW,Twelve Mile,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2850","369,000.00",1/06/2017,2850
4554,NSW,Ulan,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2850","369,000.00",1/06/2017,2850
4555,NSW,Ullamalla,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2850","369,000.00",1/06/2017,2850
4556,NSW,Wilbetree,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2850","369,000.00",1/06/2017,2850
4557,NSW,Wilpinjong,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2850","369,000.00",1/06/2017,2850
4558,NSW,Windeyer,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2850","369,000.00",1/06/2017,2850
4559,NSW,Wollar,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2850","369,000.00",1/06/2017,2850
4560,NSW,Worlds End,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2850","369,000.00",1/06/2017,2850
4561,NSW,Yarrabin,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2850","369,000.00",1/06/2017,2850
4562,NSW,Yarrawonga,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2850","369,000.00",1/06/2017,2850
4563,NSW,Barneys Reef,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2852","265,000.00",1/06/2017,2852
4564,NSW,Beryl,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2852","265,000.00",1/06/2017,2852
4565,NSW,Biraganbil,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2852","265,000.00",1/06/2017,2852
4566,NSW,Bungaba,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2852","265,000.00",1/06/2017,2852
4567,NSW,Cope,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2852","265,000.00",1/06/2017,2852
4568,NSW,Cumbandry,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2852","265,000.00",1/06/2017,2852
4569,NSW,Goolma,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2852","265,000.00",1/06/2017,2852
4570,NSW,Gulgong,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2852","265,000.00",1/06/2017,2852
4571,NSW,Mebul,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2852","265,000.00",1/06/2017,2852
4572,NSW,Merotherie,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2852","265,000.00",1/06/2017,2852
